pid,s1_dwgt,s1_best_age_yrs,s1_age_intervals,s1_best_dob_m,s1_best_dob_y,s1_best_race,s1_best_gen,s1_empl,s1_locklevnat,s1_geo2011,s1_dc2011,s1_mdbdc2011,s1_prov2011,s1_intrv_c,s1_intrv_gen,s1_intrv_race,s1_intrv_dob_y,s1_intrv_lng1,s1_intrv_lng2,s1_intrv_lng3,s1_intrv_lng4,s1_intrv_lng5,s1_intrv_edu,s1_intrv_position,s1_intrv_years_exp_oth
"104898,3690.229414610984,50,3,-8,1971,1,1,1,1,1,934,""DC34"",9,882,1,1,1994,11,6,,,,12,2,2"
"104913,11713.20574266651,39,2,7,1982,1,1,0,1,2,639,""DC39"",6,807,1,1,1986,1,3,2,4,6,25,2,0"
"104947,14353.19219854309,73,4,6,1948,1,1,0,1,2,215,""DC15"",2,879,2,1,1990,4,11,3,6,,12,2,3"
"104964,2058.215273298233,24,1,2,1997,1,2,1,1,2,299,""NMA"",2,801,2,1,1988,2,3,11,,,11,2,1"
"104966,1353.03246479486,58,3,7,1963,-8,1,1,1,-9,-9,""-9"",1,802,2,1,2001,6,4,11,,,12,2,0"
"105032,1892.235639388819,28,1,7,1993,1,1,0,1,2,936,""DC36"",9,817,2,1,1984,4,11,,,,11,2,0"
"105081,11147.64027906139,34,1,2,1987,1,1,0,1,3,799,""TSH"",7,808,2,1,1995,4,6,11,3,,12,2,4"
"105181,1790.88201665002,-8,-8,-8,-8,1,1,1,1,2,599,""ETH"",5,846,2,1,1996,8,11,,,,25,-3,0"
"105205,20880.35497763434,28,1,10,1993,2,1,1,1,-9,-9,""-9"",5,808,2,1,1995,4,6,11,3,,12,2,4"
"105206,1159.68011067429,57,3,-8,1964,3,1,0,1,2,199,""CPT"",1,861,2,1,1981,4,11,3,2,6,26,2,0"
"105219,6275.237387500658,45,2,6,1976,1,1,1,1,2,797,""EKU"",7,828,2,1,-3,11,,,,,12,2,1"
"105246,3321.356275269359,-9,-9,-9,-9,1,1,-9,1,-9,-9,""-9"",7,886,1,1,1997,4,11,3,,,12,2,0"
"105328,698.1702117049472,36,2,7,1985,2,1,0,1,2,599,""ETH"",5,878,2,4,1970,11,10,,,,26,2,0"
"105383,3623.621107299649,18,1,5,2003,1,1,0,1,2,499,""MAN"",4,857,2,1,1987,2,5,11,,,29,2,5"
"105385,179.8960661850438,23,1,1,1998,1,2,1,1,1,947,""DC47"",9,839,2,1,1979,6,11,,,,12,2,0"
"105387,11147.64027906139,34,1,10,1987,1,1,1,1,2,799,""TSH"",7,873,1,1,1997,1,11,3,,,12,2,0"
"105408,7623.847477457934,33,1,2,1988,1,1,1,1,2,599,""ETH"",5,805,2,1,1991,6,4,11,,,25,2,5"
"105417,14592.93160088618,19,1,10,2002,1,2,0,1,2,637,""DC37"",6,846,2,1,1996,8,11,,,,25,-3,0"
"105503,2159.658147370428,56,3,-9,1954,1,2,0,1,-9,-9,""-9"",8,892,2,1,1999,9,11,3,7,8,26,2,0"
"105517,2727.217210128245,64,4,2,1957,1,2,1,1,-9,-9,""-9"",6,844,2,1,1999,3,4,11,,,12,2,0"
"105541,179.8960661850438,31,1,4,1990,1,1,1,1,3,934,""DC34"",9,850,2,1,1990,4,11,6,10,,27,2,1"
"105564,1797.134092417407,35,2,9,1986,1,2,0,1,-9,-9,""-9"",6,856,2,1,1986,3,11,5,9,,12,2,0"
"105601,7524.928799727811,31,1,4,1990,1,2,1,1,2,797,""EKU"",7,804,1,1,1996,6,4,3,11,,12,2,2"
"105619,4324.185719509843,26,1,9,1995,1,1,1,1,1,830,""DC30"",8,877,1,1,1987,3,11,4,,,12,2,5"
"105632,6275.237387500658,-9,-9,1,-9,1,1,1,1,2,798,""JHB"",7,881,1,1,1987,2,11,3,,,26,2,0"
"105642,456.2752723871745,32,1,10,1989,1,2,1,1,2,419,""DC19"",4,856,2,1,1986,3,11,5,9,,12,2,0"
"105686,3811.6212852296,62,4,-9,1968,1,1,1,1,3,599,""ETH"",5,868,2,1,2001,4,11,9,3,,12,2,1"
"105738,2963.345645378824,55,3,9,1966,1,1,1,1,1,213,""DC13"",2,889,2,1,1991,6,11,5,3,,12,2,8"
"105783,528.8745634459545,46,2,7,1975,1,1,1,1,1,947,""DC47"",9,850,2,1,1990,4,11,6,10,,27,2,1"
"105877,4201.996475427875,39,2,4,1982,1,2,1,1,2,599,""ETH"",5,808,2,1,1995,4,6,11,3,,12,2,4"
"105906,2637.74000407898,30,1,1,1991,1,1,0,1,2,299,""NMA"",2,854,2,1,1991,4,11,6,3,,26,2,0"
"106000,5497.819812055566,23,1,8,1998,4,2,1,1,-9,-9,""-9"",3,862,2,1,1995,4,11,,,,11,2,0"
"106065,2158.638915514583,63,4,12,1958,1,2,0,1,2,831,""DC31"",8,800,2,1,1980,2,11,3,6,1,12,2,0"
"106066,11875.19454537025,26,1,11,1995,1,1,1,1,2,599,""ETH"",5,881,1,1,1987,2,11,3,,,26,2,0"
"106070,3244.579162053275,34,1,8,1987,1,1,0,1,2,742,""DC42"",7,853,2,1,1999,6,4,11,,,27,2,0"
"106122,3623.621107299649,32,1,6,1989,1,1,1,1,1,419,""DC19"",4,885,1,1,1995,4,9,6,11,,26,2,3"
"106125,5860.406664168729,33,1,7,1988,1,2,0,1,2,199,""CPT"",1,850,2,1,1990,4,11,6,10,,27,2,1"
"106207,11311.50928613879,42,2,7,1979,4,1,1,1,2,101,""DC1"",1,810,2,1,1993,6,4,5,11,,27,2,3"
"106208,12219.73367048528,27,1,8,1994,1,1,0,1,1,934,""DC34"",9,829,1,1,1998,6,11,,,,12,2,0"
"106244,5497.819812055566,32,1,8,1989,1,1,0,1,-9,-9,""-9"",3,819,2,1,2002,8,11,4,5,6,25,2,0"
"106254,5949.26341520236,-8,-8,-8,-8,1,1,-8,1,2,638,""DC38"",6,885,1,1,1995,4,9,6,11,,26,2,3"
"106260,3029.504111716699,55,3,11,1966,1,2,1,1,2,637,""DC37"",6,857,2,1,1987,2,5,11,,,29,2,5"
"106277,2184.392320254188,40,2,12,1981,1,1,1,1,2,832,""DC32"",8,814,2,2,1985,10,11,,,,25,2,10"
"106310,19361.51969301261,42,2,6,1979,1,1,0,1,-9,-9,""-9"",7,882,1,1,1994,11,6,,,,12,2,2"
"106319,4785.27551274488,34,1,3,1987,1,1,0,1,1,935,""DC35"",9,885,1,1,1995,4,9,6,11,,26,2,3"
"106337,1349.937977474141,-9,-9,-8,1983,-8,1,1,1,2,199,""CPT"",1,808,2,1,1995,4,6,11,3,,12,2,4"
"106353,1790.88201665002,58,3,7,1963,1,1,0,1,2,599,""ETH"",5,880,1,1,1994,3,11,9,7,10,33,2,0"
"106364,1383.838278082376,56,3,3,1965,2,2,0,1,2,101,""DC1"",1,805,2,1,1991,6,4,11,,,25,2,5"
"106385,16673.78195739689,30,1,11,1991,2,2,0,1,2,640,""DC40"",6,818,2,1,1986,5,4,11,,,12,2,2"
"106389,11147.64027906139,38,2,3,1983,1,2,0,1,2,599,""ETH"",5,841,2,1,1991,6,11,1,3,,33,2,0"
"106394,6275.237387500658,44,2,11,1977,1,2,1,1,2,797,""EKU"",7,808,2,1,1995,4,6,11,3,,12,2,4"
"106428,6094.608415897959,40,2,-8,1981,3,2,0,1,2,199,""CPT"",1,872,1,1,1972,5,6,11,3,,25,2,0"
"106435,7924.976808883407,70,4,10,1951,4,2,0,1,3,102,""DC2"",1,871,1,1,1994,2,3,11,6,,26,2,2"
"106473,12541.30850009812,19,1,10,2002,1,1,1,1,2,308,""DC8"",3,824,2,2,1973,10,11,,,,12,2,10"
"106574,4280.492586792947,58,3,6,1963,1,1,0,1,1,214,""DC14"",2,861,2,1,1981,4,11,3,2,6,26,2,0"
"106623,18046.93479749002,38,2,3,1983,1,1,1,1,2,831,""DC31"",8,841,2,1,1991,6,11,1,3,,33,2,0"
"106647,855.7269524970783,55,3,9,1966,4,1,1,1,2,831,""DC31"",8,810,2,1,1993,6,4,5,11,,27,2,3"
"106662,6112.159146691236,19,1,9,2002,1,1,0,1,2,639,""DC39"",6,848,2,1,1995,4,11,,,,12,2,0"
"106682,2289.868036514404,77,4,12,1944,1,1,0,1,2,420,""DC20"",4,807,1,1,1986,1,3,2,4,6,25,2,0"
"106688,5860.406664168729,27,1,2,1994,1,2,1,1,2,599,""ETH"",5,857,2,1,1987,2,5,11,,,29,2,5"
"106706,11147.64027906139,31,1,4,1990,1,1,0,1,-9,-9,""-9"",7,830,2,1,1995,3,6,11,,,6,2,0"
"106716,3535.189663714374,49,2,2,1972,1,2,0,1,2,543,""DC43"",5,801,2,1,1988,2,3,11,,,11,2,1"
"106797,4119.154183113366,66,4,5,1955,1,1,1,1,2,799,""TSH"",7,873,1,1,1997,1,11,3,,,12,2,0"
"106861,1431.364239307958,41,2,10,1980,2,1,1,1,2,199,""CPT"",1,808,2,1,1995,4,6,11,3,,12,2,4"
"106864,6862.589134962062,38,2,9,1983,1,2,1,1,2,933,""DC33"",9,817,2,1,1984,4,11,,,,11,2,0"
"106879,20880.35497763434,22,1,3,1999,4,1,0,1,2,797,""EKU"",7,885,1,1,1995,4,9,6,11,,26,2,3"
"106928,7848.548048901343,27,1,2,1994,4,2,1,1,2,832,""DC32"",8,827,2,2,1999,10,11,,,,12,2,1"
"106944,3379.697514191807,34,1,11,1987,1,1,1,1,2,947,""DC47"",9,842,2,1,1999,4,8,11,3,,12,2,0"
"106963,6112.159146691236,39,2,-9,1982,1,1,1,1,2,742,""DC42"",7,845,1,1,1997,2,11,10,,,12,2,0"
"106983,191.1345351564739,41,2,7,1980,1,2,1,1,2,832,""DC32"",8,873,1,1,1997,1,11,3,,,12,2,0"
"107012,5860.406664168729,28,1,7,1993,1,2,0,1,2,599,""ETH"",5,856,2,1,1986,3,11,5,9,,12,2,0"
"107017,2966.241933872632,30,1,5,1991,1,2,1,1,2,419,""DC19"",4,879,2,1,1990,4,11,3,6,,12,2,3"
"107074,4785.27551274488,29,1,7,1992,1,2,0,1,2,799,""TSH"",7,807,1,1,1986,1,3,2,4,6,25,2,0"
"107097,7623.847477457934,31,1,12,1990,1,1,1,1,2,199,""CPT"",1,815,2,1,1984,3,11,6,,,12,2,0"
"107103,124.486997426649,34,1,4,1987,1,2,1,1,2,797,""EKU"",7,810,2,1,1993,6,4,5,11,,27,2,3"
"107144,31986.27182155869,25,1,5,1996,1,2,0,1,2,798,""JHB"",7,882,1,1,1994,11,6,,,,12,2,2"
"107150,1606.615550236394,29,1,6,1992,4,2,1,1,2,559,""DC29"",5,846,2,1,1996,8,11,,,,25,-3,0"
"107166,7073.243847584515,49,2,3,1972,1,1,1,1,2,935,""DC35"",9,805,2,1,1991,6,4,11,,,25,2,5"
"107171,6537.069391555775,23,1,9,1998,1,2,1,1,1,244,""DC44"",2,873,1,1,1997,1,11,3,,,12,2,0"
"107180,14935.18320889659,35,2,10,1986,1,2,0,1,2,748,""DC48"",7,884,1,1,1986,2,3,11,,,12,2,14"
"107186,1081.837776366494,56,3,10,1965,4,2,0,1,2,742,""DC42"",7,882,1,1,1994,11,6,,,,12,2,2"
"107210,270.0808962315753,24,1,2,1997,1,2,0,1,1,638,""DC38"",6,821,2,1,1997,11,5,4,6,,12,2,1"
"107219,2214.776106568025,32,1,7,1989,4,1,1,1,2,199,""CPT"",1,889,2,1,1991,6,11,5,3,,12,2,8"
"107235,6275.237387500658,46,2,12,1975,1,2,1,1,2,797,""EKU"",7,805,2,1,1991,6,4,11,,,25,2,5"
"107261,2276.424467726778,63,4,4,1958,1,1,1,1,2,799,""TSH"",7,831,1,1,1993,4,11,,,,12,2,2"
"107302,144.5351416457019,28,1,3,1993,1,1,1,1,2,799,""TSH"",7,861,2,1,1981,4,11,3,2,6,26,2,0"
"107354,7073.243847584515,39,2,-8,1982,1,1,0,1,-9,-9,""-9"",9,856,2,1,1986,3,11,5,9,,12,2,0"
"107392,138.045284196171,24,1,-8,1997,1,2,0,1,2,798,""JHB"",7,849,1,1,1998,8,11,,,,12,2,0"
"107451,5678.245683919188,38,2,10,1983,1,2,1,1,2,637,""DC37"",6,808,2,1,1995,4,6,11,3,,12,2,4"
"107474,6870.409273744583,54,3,12,1967,4,2,1,1,2,199,""CPT"",1,885,1,1,1995,4,9,6,11,,26,2,3"
"107500,6541.399529836244,35,2,7,1986,2,1,1,1,2,104,""DC4"",1,810,2,1,1993,6,4,5,11,,27,2,3"
"107558,5854.495231348619,31,1,6,1990,1,1,0,1,2,832,""DC32"",8,867,2,1,1997,4,6,11,1,3,32,2,0"
"107612,1191.414141102081,60,4,9,1961,2,1,0,1,2,308,""DC8"",3,824,2,2,1973,10,11,,,,12,2,10"
"107663,11147.64027906139,34,1,-9,1987,1,2,1,1,2,799,""TSH"",7,829,1,1,1998,6,11,,,,12,2,0"
"107727,6126.619283871191,70,4,6,1951,2,2,0,1,2,199,""CPT"",1,823,1,1,1995,6,11,1,3,,32,2,4"
"107753,20880.35497763434,33,1,5,1988,1,1,0,1,2,830,""DC30"",8,830,2,1,1995,3,6,11,,,6,2,0"
"107796,130.5352415252341,73,4,-8,1938,4,1,1,1,2,640,""DC40"",6,805,2,1,1991,6,4,11,,,25,2,5"
"107812,1465.305399060988,70,4,-9,1952,1,1,0,1,2,798,""JHB"",7,841,2,1,1991,6,11,1,3,,33,2,0"
"107818,3623.621107299649,34,1,11,1987,1,1,-8,1,2,499,""MAN"",4,885,1,1,1995,4,9,6,11,,26,2,3"
"107820,9115.676796236115,38,2,1,1983,1,2,1,1,-9,-9,""-9"",5,804,1,1,1996,6,4,3,11,,12,2,2"
"107895,2610.649265048553,63,4,11,1958,4,1,-8,1,-9,-9,""-9"",8,801,2,1,1988,2,3,11,,,11,2,1"
"108015,1892.235639388819,55,3,7,1966,1,1,0,1,2,830,""DC30"",8,817,2,1,1984,4,11,,,,11,2,0"
"108023,4201.996475427875,19,1,7,2002,1,2,0,1,-9,-9,""-9"",7,826,2,1,1993,4,11,3,5,6,27,2,1"
"108029,7073.243847584515,35,2,11,1986,1,1,1,1,-9,-9,""-9"",9,873,1,1,1997,1,11,3,,,12,2,0"
"108061,2169.388513722849,18,1,1,2003,1,2,0,1,2,213,""DC13"",2,847,2,1,1987,11,6,3,,,26,2,0"
"108084,33572.25837296388,39,2,11,1982,1,1,0,1,2,556,""DC26"",5,857,2,1,1987,2,5,11,,,29,2,5"
"108100,3389.117620269317,37,2,11,1984,2,1,1,1,2,797,""EKU"",7,846,2,1,1996,8,11,,,,25,-3,0"
"108173,2966.241933872632,-8,-8,-8,-8,1,1,1,1,-9,-9,""-9"",9,808,2,1,1995,4,6,11,3,,12,2,4"
"108190,127.121239044589,35,2,6,1986,1,2,0,1,2,830,""DC30"",8,833,1,1,1998,5,11,3,6,,27,2,0"
"108257,12205.53571586513,36,2,7,1985,1,2,1,1,2,799,""TSH"",7,851,2,1,1987,6,11,,,,12,2,4"
"108296,227.0980433334211,47,2,3,1974,1,1,1,1,2,299,""NMA"",2,808,2,1,1995,4,6,11,3,,12,2,4"
"108330,1790.88201665002,22,1,2,1999,1,2,0,1,-9,-9,""-9"",5,868,2,1,2001,4,11,9,3,,12,2,1"
"108355,2490.506166874172,54,3,1,1967,2,1,1,1,2,210,""DC10"",2,857,2,1,1987,2,5,11,,,29,2,5"
"108393,5084.782051148098,58,3,3,1963,1,2,0,1,2,419,""DC19"",4,889,2,1,1991,6,11,5,3,,12,2,8"
"108423,1018.856023703971,20,1,11,2001,1,2,1,1,2,640,""DC40"",6,847,2,1,1987,11,6,3,,,26,2,0"
"108429,1465.305399060988,70,4,2,1951,1,1,0,1,2,798,""JHB"",7,818,2,1,1986,5,4,11,,,12,2,2"
"108449,3623.621107299649,26,1,10,1995,1,2,1,1,2,499,""MAN"",4,805,2,1,1991,6,4,11,,,25,2,5"
"108474,5860.406664168729,-8,-8,-8,-8,1,2,0,1,2,830,""DC30"",8,880,1,1,1994,3,11,9,7,10,33,2,0"
"108480,1949.668912942912,59,3,3,1962,1,2,0,1,2,199,""CPT"",1,807,1,1,1986,1,3,2,4,6,25,2,0"
"108501,1892.235639388819,53,3,5,1968,2,2,1,1,2,832,""DC32"",8,826,2,1,1993,4,11,3,5,6,27,2,1"
"108510,8372.059760866161,26,1,-8,1995,1,1,1,1,2,638,""DC38"",6,810,2,1,1993,6,4,5,11,,27,2,3"
"108601,11147.64027906139,33,1,10,1988,1,1,1,1,2,797,""EKU"",7,809,1,2,1983,10,11,,,,12,2,2"
"108612,4707.362461409888,-8,-8,-8,-8,4,1,0,1,-8,-8,""-8"",-8,847,2,1,1987,11,6,3,,,26,2,0"
"108617,227.0980433334211,34,1,6,1987,2,2,1,1,1,214,""DC14"",2,805,2,1,1991,6,4,11,,,25,2,5"
"108694,1655.165734629893,24,1,6,1997,1,1,1,1,2,599,""ETH"",5,853,2,1,1999,6,4,11,,,27,2,0"
"108721,127.121239044589,34,1,1,1987,1,2,0,1,2,830,""DC30"",8,804,1,1,1996,6,4,3,11,,12,2,2"
"108740,7073.243847584515,48,2,10,1973,1,1,0,1,-9,-9,""-9"",9,885,1,1,1995,4,9,6,11,,26,2,3"
"108777,2724.228036221773,73,4,-8,1948,4,1,0,1,2,499,""MAN"",4,803,2,1,1983,2,3,5,11,,31,2,8"
"108813,38.90120287566684,59,3,11,1962,1,2,1,1,2,799,""TSH"",7,831,1,1,1993,4,11,,,,12,2,2"
"108845,3535.189663714374,44,2,11,1977,3,1,0,1,2,522,""DC22"",5,872,1,1,1972,5,6,11,3,,25,2,0"
"108901,333.3854265097482,43,2,3,1978,1,1,1,1,2,947,""DC47"",9,872,1,1,1972,5,6,11,3,,25,2,0"
"108913,1150.485620833213,64,4,10,1957,2,2,0,1,2,260,""BUF"",2,848,2,1,1995,4,11,,,,12,2,0"
"108942,6870.409273744583,35,2,-8,1986,-8,2,1,1,2,798,""JHB"",7,810,2,1,1993,6,4,5,11,,27,2,3"
"108959,779.385948074369,66,4,5,1955,4,1,0,1,2,797,""EKU"",7,853,2,1,1999,6,4,11,,,27,2,0"
"108960,5126.22209646237,49,2,8,1972,1,2,1,1,2,798,""JHB"",7,887,1,1,1986,2,3,11,,,26,2,1"
"108965,12219.73367048528,31,1,4,1990,5,1,1,1,2,307,""DC7"",3,881,1,1,1987,2,11,3,,,26,2,0"
"108981,4118.322076260632,35,2,9,1986,3,2,1,1,-9,-9,""-9"",7,885,1,1,1995,4,9,6,11,,26,2,3"
"108991,7073.243847584515,43,2,7,1978,1,1,0,1,1,934,""DC34"",9,884,1,1,1986,2,3,11,,,12,2,14"
"109027,703.7042973417019,35,2,8,1986,1,2,0,1,-9,-9,""-9"",8,829,1,1,1998,6,11,,,,12,2,0"
"109035,3623.621107299649,35,2,6,1986,1,2,1,1,2,299,""NMA"",2,830,2,1,1995,3,6,11,,,6,2,0"
"109094,1658.866580442854,-8,-8,-8,-8,1,2,0,1,2,199,""CPT"",1,880,1,1,1994,3,11,9,7,10,33,2,0"
"109145,11650.25160371388,64,4,8,1957,1,2,0,1,2,418,""DC18"",4,882,1,1,1994,11,6,,,,12,2,2"
"109179,456.2752723871745,30,1,-9,1991,1,1,1,1,2,199,""CPT"",1,841,2,1,1991,6,11,1,3,,33,2,0"
"109223,2276.424467726778,51,3,11,1970,1,1,1,1,2,797,""EKU"",7,801,2,1,1988,2,3,11,,,11,2,1"
"109302,11147.64027906139,34,1,8,1987,1,1,1,1,2,798,""JHB"",7,827,2,2,1999,10,11,,,,12,2,1"
"109307,4893.171101242469,57,3,4,1964,1,1,0,1,-9,-9,""-9"",1,857,2,1,1987,2,5,11,,,29,2,5"
"109329,2105.074811401637,41,2,6,1980,1,1,0,1,2,748,""DC48"",7,880,1,1,1994,3,11,9,7,10,33,2,0"
"109349,12365.40313749541,35,2,8,1986,2,2,1,1,2,798,""JHB"",7,808,2,1,1995,4,6,11,3,,12,2,4"
"109362,4201.996475427875,40,2,-8,1976,1,2,1,1,2,599,""ETH"",5,857,2,1,1987,2,5,11,,,29,2,5"
"109376,4280.581167148935,76,4,-9,1977,4,2,-9,1,-9,-9,""-9"",6,854,2,1,1991,4,11,6,3,,26,2,0"
"109382,1349.937977474141,38,2,6,1983,2,2,1,1,2,199,""CPT"",1,818,2,1,1986,5,4,11,,,12,2,2"
"109408,1465.305399060988,61,4,1,1960,1,2,1,1,2,799,""TSH"",7,882,1,1,1994,11,6,,,,12,2,2"
"109415,7924.976808883407,62,4,3,1959,2,1,1,1,2,210,""DC10"",2,827,2,2,1999,10,11,,,,12,2,1"
"109444,12205.53571586513,-9,-9,-9,-9,1,1,-9,1,-9,-9,""-9"",7,886,1,1,1997,4,11,3,,,12,2,0"
"109451,3044.894237837195,29,1,11,1992,1,2,0,1,-9,-9,""-9"",1,854,2,1,1991,4,11,6,3,,26,2,0"
"109464,325.8866627988223,18,1,-8,2002,1,2,1,1,2,935,""DC35"",9,882,1,1,1994,11,6,,,,12,2,2"
"109497,6595.395788399816,30,1,7,1991,1,2,1,1,2,309,""DC9"",3,889,2,1,1991,6,11,5,3,,12,2,8"
"109508,11147.64027906139,39,2,2,1982,1,1,1,1,2,599,""ETH"",5,885,1,1,1995,4,9,6,11,,26,2,3"
"109510,18536.42922490664,33,1,12,1988,1,1,1,1,2,799,""TSH"",7,850,2,1,1990,4,11,6,10,,27,2,1"
"109545,2020.266719970822,-8,-8,-8,-8,2,2,0,1,2,308,""DC8"",3,884,1,1,1986,2,3,11,,,12,2,14"
"109548,6537.069391555775,32,1,3,1989,1,2,0,1,2,199,""CPT"",1,819,2,1,2002,8,11,4,5,6,25,2,0"
"109552,3390.586508035746,40,2,8,1981,4,1,1,1,3,798,""JHB"",7,884,1,1,1986,2,3,11,,,12,2,14"
"109575,9698.485528485407,60,4,1,1961,4,1,1,1,2,797,""EKU"",7,878,2,4,1970,11,10,,,,26,2,0"
"109630,1970.501286681704,42,2,1,1979,1,2,1,1,2,199,""CPT"",1,861,2,1,1981,4,11,3,2,6,26,2,0"
"109706,2289.868036514404,65,4,4,1956,1,1,0,1,-9,-9,""-9"",6,885,1,1,1995,4,9,6,11,,26,2,3"
"109731,460.8032271371231,52,3,12,1969,4,2,1,1,2,935,""DC35"",9,827,2,2,1999,10,11,,,,12,2,1"
"109739,6094.608415897959,25,1,6,1996,1,2,0,1,2,213,""DC13"",2,852,2,1,1996,8,11,,,,18,2,0"
"109807,3244.579162053275,25,1,6,1996,1,1,1,1,-9,-9,""-9"",5,847,2,1,1987,11,6,3,,,26,2,0"
"109827,38.85747603501165,53,3,-9,1968,1,1,0,1,2,797,""EKU"",7,841,2,1,1991,6,11,1,3,,33,2,0"
"109849,528.8745634459545,-8,-8,-8,-8,1,1,0,1,2,935,""DC35"",9,880,1,1,1994,3,11,9,7,10,33,2,0"
"109853,2888.33260082415,58,3,1,1963,1,1,0,1,2,832,""DC32"",8,877,1,1,1987,3,11,4,,,12,2,5"
"109906,3596.670572273647,35,2,1,1986,1,2,1,1,-8,-8,""-8"",-8,887,1,1,1986,2,3,11,,,26,2,1"
"109961,3898.215391091078,-9,-9,-9,-9,1,1,-8,1,-9,-9,""-9"",7,861,2,1,1981,4,11,3,2,6,26,2,0"
"109964,9115.676796236115,41,2,7,1980,1,2,1,1,2,599,""ETH"",5,889,2,1,1991,6,11,5,3,,12,2,8"
"109982,1191.414141102081,65,4,6,1956,1,2,0,1,2,102,""DC2"",1,851,2,1,1987,6,11,,,,12,2,4"
"110005,2361.373982991749,30,1,9,1991,5,1,1,1,2,798,""JHB"",7,856,2,1,1986,3,11,5,9,,12,2,0"
"110046,11147.64027906139,33,1,7,1988,1,2,1,1,2,798,""JHB"",7,857,2,1,1987,2,5,11,,,29,2,5"
"110052,3176.150283282681,40,2,6,1981,1,2,1,1,2,543,""DC43"",5,856,2,1,1986,3,11,5,9,,12,2,0"
"110058,938.0680970658409,61,4,7,1960,1,1,0,1,-9,-9,""-9"",4,888,1,1,1993,6,11,3,5,,12,2,0"
"110079,191.1345351564739,39,2,-8,1982,1,2,1,1,2,306,""DC6"",3,831,1,1,1993,4,11,,,,12,2,2"
"110086,8372.059760866161,34,1,-8,1987,1,2,1,1,2,638,""DC38"",6,882,1,1,1994,11,6,,,,12,2,2"
"110100,11147.64027906139,32,1,7,1989,1,2,1,1,2,798,""JHB"",7,884,1,1,1986,2,3,11,,,12,2,14"
"110110,938.0680970658409,26,1,10,1995,1,2,0,1,1,559,""DC29"",5,823,1,1,1995,6,11,1,3,,32,2,4"
"110121,144.5351416457019,88,4,-8,1933,1,1,0,1,2,299,""NMA"",2,803,2,1,1983,2,3,5,11,,31,2,8"
"110180,12541.30850009812,40,2,9,1981,1,2,0,1,2,599,""ETH"",5,882,1,1,1994,11,6,,,,12,2,2"
"110194,833.4855567731736,50,3,4,1971,2,1,1,1,2,798,""JHB"",7,808,2,1,1995,4,6,11,3,,12,2,4"
"110218,7513.711109962177,37,2,4,1984,1,2,1,1,2,522,""DC22"",5,889,2,1,1991,6,11,5,3,,12,2,8"
"110234,11712.57142214348,49,2,1,1972,1,1,1,1,2,831,""DC31"",8,854,2,1,1991,4,11,6,3,,26,2,0"
"110238,20880.35497763434,33,1,5,1988,1,2,0,1,-9,-9,""-9"",7,849,1,1,1998,8,11,,,,12,2,0"
"110258,505.8082032065497,51,3,4,1970,1,1,0,1,2,102,""DC2"",1,804,1,1,1996,6,4,3,11,,12,2,2"
"110301,5860.406664168729,-8,-8,-8,-8,1,1,-8,1,-9,-9,""-9"",7,804,1,1,1996,6,4,3,11,,12,2,2"
"110312,7623.847477457934,33,1,9,1988,1,2,0,1,2,798,""JHB"",7,829,1,1,1998,6,11,,,,12,2,0"
"110319,18536.42922490664,32,1,11,1989,1,1,1,1,-9,-9,""-9"",4,842,2,1,1999,4,8,11,3,,12,2,0"
"110360,11713.20574266651,49,2,10,1972,1,2,0,1,2,799,""TSH"",7,832,1,1,1982,11,6,,,,25,2,6"
"110399,3389.117620269317,49,2,10,1972,2,2,0,1,2,799,""TSH"",7,848,2,1,1995,4,11,,,,12,2,0"
"110424,1084.328414675459,74,4,6,1947,5,2,0,1,-9,-9,""-9"",5,873,1,1,1997,1,11,3,,,12,2,0"
"110429,6275.237387500658,42,2,12,1979,1,2,1,1,2,799,""TSH"",7,885,1,1,1995,4,9,6,11,,26,2,3"
"110430,5906.854091890469,92,4,-8,1929,4,2,0,1,-9,-9,""-9"",7,809,1,2,1983,10,11,,,,12,2,2"
"110437,20880.35497763434,24,1,2,1997,1,2,0,1,2,797,""EKU"",7,801,2,1,1988,2,3,11,,,11,2,1"
"110440,2888.33260082415,50,3,9,1971,1,1,1,1,2,832,""DC32"",8,805,2,1,1991,6,4,11,,,25,2,5"
"110453,13987.81540528042,30,1,1,1991,1,2,0,1,2,799,""TSH"",7,831,1,1,1993,4,11,,,,12,2,2"
"110476,31986.27182155869,30,1,-8,1991,1,1,1,1,-9,-9,""-9"",1,885,1,1,1995,4,9,6,11,,26,2,3"
"110617,11147.64027906139,32,1,-8,1988,1,2,1,1,2,799,""TSH"",7,810,2,1,1993,6,4,5,11,,27,2,3"
"110684,5854.495231348619,27,1,8,1994,1,2,1,1,1,832,""DC32"",8,821,2,1,1997,11,5,4,6,,12,2,1"
"110691,2242.246030053604,74,4,12,1947,4,1,-8,1,-9,-9,""-9"",1,836,2,1,1974,11,3,2,5,,26,2,0"
"110748,2276.424467726778,51,3,9,1970,1,2,1,1,2,798,""JHB"",7,867,2,1,1997,4,6,11,1,3,32,2,0"
"110770,5326.530266939564,51,3,9,1970,1,2,0,1,2,199,""CPT"",1,801,2,1,1988,2,3,11,,,11,2,1"
"110844,2233.443971691777,50,3,5,1971,1,1,1,1,2,345,""DC45"",3,805,2,1,1991,6,4,11,,,25,2,5"
